datetime,actual,lstm,lstm_margin,hybrid,prophet
2025-12-28 09:15:00,48.44,42.62362260401249,45.071039857566355,42.62362260401249,45.47253195934915
2025-12-28 09:30:00,49.53,43.252930309474465,45.70034756302833,43.252930309474465,46.352831155917094
2025-12-28 09:45:00,50.75,43.809670902490616,46.25708815604448,43.809670902490616,47.13292444045291
2025-12-28 10:00:00,50.93,44.197244528532025,46.64466178208589,44.197244528532025,48.59293754173269
2025-12-28 10:15:00,52.19,44.63363013744354,47.081047390997405,44.63363013744354,49.0447909846494
2025-12-28 10:30:00,52.59,44.915780081748956,47.36319733530282,44.915780081748956,49.29653096345871
2025-12-28 10:45:00,52.99,45.178983304500576,47.62640055805444,45.178983304500576,49.348695809774696
2025-12-28 11:00:00,53.59,45.39269977331161,47.84011702686548,45.39269977331161,50.07092991530855
2025-12-28 11:15:00,53.45,45.51558249235153,47.96299974590539,45.51558249235153,49.802268614451904
2025-12-28 11:30:00,53.23,45.81683323979377,48.26425049334764,45.81683323979377,49.443801135721905
2025-12-28 11:45:00,53.73,45.74705553531646,48.19447278887033,45.74705553531646,49.054990107713834
2025-12-28 12:00:00,53.17,45.860467550158496,48.30788480371236,45.860467550158496,49.03729873714737
2025-12-28 12:15:00,52.32,45.92081705570221,48.368234309256074,45.92081705570221,48.763175500713764
2025-12-28 12:30:00,52.02,46.117244508266445,48.56466176182031,46.117244508266445,48.61591459721418
2025-12-28 12:45:00,52.11,46.14345166027545,48.59086891382932,46.14345166027545,48.62098632185455
2025-12-28 13:00:00,52.27,46.48596173644066,48.93337898999452,46.48596173644066,48.97100764645317
2025-12-28 13:15:00,53.04,46.44304735898971,48.890464612543575,46.44304735898971,49.280074596528394
2025-12-28 13:30:00,53.33,46.70383840799332,49.15125566154718,46.70383840799332,49.704734940078254
2025-12-28 13:45:00,53.31,46.72526637434959,49.17268362790345,46.72526637434959,50.20284788279848
2025-12-28 14:00:00,53.72,46.915264905691146,49.36268215924501,46.915264905691146,50.306263234224524
2025-12-28 14:15:00,53.8,47.09036268532276,49.537779938876625,47.09036268532276,50.80636349371809
2025-12-28 14:30:00,55.31,47.15518586993217,49.602603123486034,47.15518586993217,51.24203062364088
2025-12-28 14:45:00,54.78,47.117741388678546,49.56515864223241,47.117741388678546,51.58380770396252
2025-12-28 15:00:00,55.73,47.1683385926485,49.61575584620237,47.1683385926485,51.21779696736762
2025-12-28 15:15:00,55.39,47.25345804095268,50.65308539772033,47.25345804095268,51.346159429431275
2025-12-28 15:30:00,55.06,47.214629482030865,50.61425683879852,47.214629482030865,51.38711945177161
2025-12-28 15:45:00,54.74,47.28975222349167,50.68937958025932,47.28975222349167,51.371026643788255
2025-12-28 16:00:00,53.91,47.42331439018249,50.82294174695014,47.42331439018249,50.8028713041799
2025-12-28 16:15:00,54.17,47.40499727785587,50.80462463462352,47.40499727785587,50.78793513162938
2025-12-28 16:30:00,54.18,47.48357091546058,50.883198272228235,47.48357091546058,50.828896342197254
2025-12-28 16:45:00,54.72,47.339201785326,50.73882914209365,47.339201785326,50.95209996778017
2025-12-28 17:00:00,54.54,47.33000736534595,50.7296347221136,47.33000736534595,50.58012076983188
2025-12-28 17:15:00,54.68,47.34375516176223,50.743382518529884,47.34375516176223,50.89342257052735
2025-12-28 17:30:00,55.67,47.37282876253128,50.77245611929893,47.37282876253128,51.28530348102868
2025-12-28 17:45:00,55.81,47.312925562262535,50.71255291903019,47.312925562262535,51.72757208687389
2025-12-28 18:00:00,55.3,47.2639887201786,50.663616076946255,47.2639887201786,50.31592175723569
2025-12-28 18:15:00,55.38,47.22814084291458,50.62776819968223,47.22814084291458,50.74470309699705
2025-12-28 18:30:00,55.24,47.070765101909636,50.47039245867729,47.070765101909636,51.1069766086233
2025-12-28 18:45:00,55.11,46.97650436520576,50.376131721973415,46.97650436520576,51.36918672428273
2025-12-28 19:00:00,54.69,46.85755869626998,50.257186053037636,46.85755869626998,51.857037991186196
2025-12-28 19:15:00,53.32,46.58331473112106,49.98294208788871,46.58331473112106,51.85865522020002
2025-12-28 19:30:00,52.31,46.47001163601875,49.8696389927864,46.47001163601875,51.72352198483796
2025-12-28 19:45:00,51.71,46.35901976466179,49.75864712142944,46.35901976466179,51.462287768683844
2025-12-28 20:00:00,51.02,45.87124263465404,49.27086999142169,45.87124263465404,51.1826764715818
2025-12-28 20:15:00,50.64,45.56185212910175,48.961479485869404,45.56185212910175,50.731038248243465
2025-12-28 20:30:00,50.15,45.254374360442156,48.65400171720981,45.254374360442156,50.22097073500489
2025-12-28 20:45:00,49.61,44.885075341463086,48.28470269823074,44.885075341463086,49.674803111548314
2025-12-28 21:00:00,49.59,44.532629659771914,47.932257016539566,44.532629659771914,48.12876839023029
2025-12-28 21:15:00,48.5,43.87704440295696,47.276671759724614,43.87704440295696,47.55458340393576
2025-12-28 21:30:00,48.8,43.36629583418369,46.76592319095134,43.36629583418369,46.974378627014104
2025-12-28 21:45:00,48.37,42.60847213387489,46.00809949064254,42.60847213387489,46.38488963446923
2025-12-28 22:00:00,49.34,41.952190853357315,45.35181821012497,41.952190853357315,44.99543304529023
2025-12-28 22:15:00,49.32,41.13210889548063,44.53173625224828,41.13210889548063,44.36359841163384
2025-12-28 22:30:00,48.05,40.43618481457233,43.83581217133998,40.43618481457233,43.698499484129364
2025-12-28 22:45:00,47.53,39.75684841305017,43.156475769817824,39.75684841305017,42.99625419875261
2025-12-28 23:00:00,46.34,39.20057006478309,42.600197421550746,39.20057006478309,41.52799181020855
2025-12-28 23:15:00,44.92,38.36003908991813,41.759666446685785,38.36003908991813,40.7621710104859
2025-12-28 23:30:00,44.13,37.687419848442076,41.08704720520973,37.687419848442076,39.98159510136933
2025-12-28 23:45:00,43.25,37.11396804511547,40.51359540188312,37.11396804511547,39.203585077867686
2025-12-29 00:00:00,42.1,36.34117717862129,39.74080453538894,36.34117717862129,38.916875235889506
2025-12-29 00:15:00,41.46,35.824213543236255,39.22384090000391,35.824213543236255,38.20079269764086
2025-12-29 00:30:00,40.57,35.26511390805244,38.664741264820094,35.26511390805244,37.54010837938922
2025-12-29 00:45:00,40.05,34.77675897210836,38.17638632887601,34.77675897210836,36.9448453589865
2025-12-29 01:00:00,39.01,34.26998597383499,37.669613330602644,34.26998597383499,36.23514224032973
2025-12-29 01:15:00,38.04,33.71675870656967,37.11638606333732,33.71675870656967,35.77555396371481
2025-12-29 01:30:00,37.79,33.344838972389695,36.74446632915735,33.344838972389695,35.37449614802253
2025-12-29 01:45:00,37.48,32.97277179807424,36.372399154841894,32.97277179807424,35.02046375237961
2025-12-29 02:00:00,37.11,32.682883239090444,36.082510595858096,32.682883239090444,34.19329295339369
2025-12-29 02:15:00,36.6,32.48525501281023,35.88488236957788,32.48525501281023,33.896903884428326
2025-12-29 02:30:00,36.37,32.275314871072766,35.67494222784042,32.275314871072766,33.616207928737964
2025-12-29 02:45:00,35.35,31.949767051935194,35.34939440870285,31.949767051935194,33.348836455712046
2025-12-29 03:00:00,34.8,31.8161039352417,35.21573129200935,31.8161039352417,33.08267996465229
2025-12-29 03:15:00,34.67,31.641113082915542,35.0407404396832,31.641113082915542,32.857178470259264
2025-12-29 03:30:00,34.23,31.409930271208285,34.80955762797594,31.409930271208285,32.66906207451782
2025-12-29 03:45:00,33.7,31.22459270775318,34.624220064520834,31.22459270775318,32.53190454525833
2025-12-29 04:00:00,33.69,31.26048375442624,34.66011111119389,31.26048375442624,32.09637319047844
2025-12-29 04:15:00,33.63,31.095315603017806,34.49494295978546,31.095315603017806,32.09443855675717
2025-12-29 04:30:00,33.82,31.034645315557718,34.43427267232537,31.034645315557718,32.16737243267752
